,ssc_id,psmsl,name,country,geo:lat,geo:lon,dcterms:modified,ioc,ptwc,gloss,uhslc,sonel_gps,sonel_tg
840,SSC-heim,313,Heimsjo,NO,63.425224,9.101504,2015-10-22T17:02:29+00:00,,,,,,
841,SSC-helg,"['660', '713']",Helgoland Binnenhafen,DE,54.175833,7.891389,2015-10-22T17:02:29+00:00,helg,,,,"['3545', '691']",2260
842,SSC-helgz,1113,Helgeroa,NO,58.995212,9.856379,2015-10-22T17:02:29+00:00,,,,,,
843,SSC-heli,231,Heligman,AX,60.2,19.3,2015-10-22T17:02:29+00:00,,,,,,
844,SSC-hell,19,Hellevoetsluis,NL,51.816667,4.133333,2015-10-22T17:02:29+00:00,,,,,,
845,SSC-help,146,Hel,PL,54.6,18.8,2015-10-22T17:23:48+00:00,,,,,,
846,SSC-hels,14,Helsinki,FI,60.153633,24.956217,2015-10-22T17:02:29+00:00,,,,,"['2709', '2710', '743']",2304
847,SSC-hens,2229,Henslung Cove,CA,54.18333,-133.1,2015-10-22T17:02:29+00:00,"['hens', 'lpbc']",lpbc,,,,
848,SSC-herb,,L'Herbaudière,FR,47.026,-2.299,2021-12-10T13:40:04+00:00,"['herb', 'herb2']",herb,,,,3478
849,SSC-herc,806,Hercegnovi,ME,42.45,18.533333,2015-10-22T17:02:29+00:00,,,,,,
850,SSC-herm,928,Hermanus,ZA,-34.433333,19.233333,2015-10-22T17:02:29+00:00,,,,,2621,2620
851,SSC-heys,936,Heysham,GB,54.03,-2.92,2015-10-22T17:02:29+00:00,heys,,,,,
852,SSC-hien,2237,Hienghene ,FR,-20.69283333,164.94216666,2015-10-22T17:02:29+00:00,hien,hien,,,3562,3170
853,SSC-hieo,2051,ElHierro,ES,27.78408,-17.90163,2015-10-22T17:17:21+00:00,hie2,,,,3143,3142
854,SSC-hilb,940,Hilbre Island,GB,53.383333,-3.216667,2015-10-22T17:02:29+00:00,,,,,,
855,SSC-hill,1761,Hillarys_Harbor,AU,-31.8255,115.7386,2015-10-22T17:02:29+00:00,hill,hill,,132,1918,2159
856,SSC-hilo,300,Hilo,US,19.733,-155.058,2015-10-22T17:02:29+00:00,"['hilo', 'hilo2']",hilo,287,60,"['2088', '2982']",2177
857,SSC-hink,1758,Hinkley Point,GB,51.21,-3.13,2015-10-22T17:02:29+00:00,hink,,,,,
858,SSC-hiro,1451,Hiron Point,BD,21.78333,89.46666,2015-10-22T17:02:29+00:00,,,,134,,
859,SSC-hirom,1028,Hirosima,JP,34.353056,132.464722,2015-10-22T17:02:29+00:00,,,,,,
860,SSC-hirt,89,Hirtshals,DK,57.6,9.97,2015-10-22T17:02:29+00:00,hirt,,,,2064,2233
861,SSC-hiva,"['1466', '2240']",Hiva Oa ,FR,-9.804869,-139.034469,2015-10-22T17:02:29+00:00,hiva,hiva,,17,,3409
862,SSC-hjor,,Hjornefjeldet,GL,63.4182,-41.1479,2015-10-22T17:02:29+00:00,,,,,2477,
863,SSC-hmda,"['143', '1585', '94']",Hamada,JP,34.9,132.06666,2015-10-22T17:02:29+00:00,hmda,hmda,326,348,804,"['2150', '2740']"
864,SSC-hoba,"['838', '964']",Hobart,AU,-42.88333,147.33333,2015-10-22T17:02:29+00:00,,,,339,695,
865,SSC-hoek,22,Hoek Van Holland,NL,51.9775,4.12,2015-10-22T17:02:29+00:00,hoek,,,,,
866,SSC-hofn,,Hoefn / Iceland,IS,64.26730347,-15.1868,2015-10-22T17:02:29+00:00,,,,,696,
867,SSC-hofu,1086,Hofu,JP,34.05,131.583333,2015-10-22T17:02:29+00:00,,,,,,
868,SSC-hogb,535,Hog Bay,AU,-35.666667,137.933333,2015-10-22T17:02:29+00:00,,,,,,
869,SSC-holm,,Holmsund,SE,63.695833,20.347222,2022-01-16T23:31:41+00:00,holm,,,,,
870,SSC-holy,5,Holyhead,GB,53.310505,-4.633796,2015-10-22T17:02:29+00:00,"['holy', 'holy2', 'holyt']",,,,3241,3242
871,SSC-homm,1418,Hommoku,JP,35.433333,139.666667,2015-10-22T17:02:29+00:00,,,,,,
872,SSC-hond,841,Hon Dau,VN,20.66666,106.81666,2015-10-22T17:02:29+00:00,,,,650,,
873,SSC-honn,1267,Honningsvåg,NO,70.983333,25.983333,2015-10-22T17:02:29+00:00,honn,,,801,2091,2453
874,SSC-honnq,1003,Honngu,VN,18.8,105.766667,2015-10-22T17:02:29+00:00,,,,,,
875,SSC-hono,"['155', '2030']",Honolulu,US,21.307,-157.867,2015-10-22T17:02:29+00:00,"['hono', 'hono2', 'htst']",hono,108,"['26', '27', '57']","['3043', '693']",2270
876,SSC-hont,241,Honto,RU,46.683333,141.85,2015-10-22T17:02:29+00:00,,,,,,
877,SSC-horn,,Hörnum,DE,54.758056,8.2975,2015-10-22T17:02:29+00:00,horn,,,,"['2001', '2002', '3552']",2261
878,SSC-hornm,119,Hornbaek,DK,56.091111,12.458333,2015-10-22T17:02:29+00:00,,,,838,,
879,SSC-hort,156,Horta,PT,38.53333,-28.61666,2015-10-22T17:02:29+00:00,,,,212,,
880,SSC-hortx,1972,Horten,NO,59.416667,10.483333,2015-10-22T17:02:29+00:00,,,,,,
881,SSC-hoso,133,Hosojima,JP,32.41666,131.68333,2015-10-22T17:02:29+00:00,,,,358,793,2310
882,SSC-hout,774,Hout Bay,ZA,-34.05,18.35,2015-10-22T17:02:29+00:00,,,,,,
883,SSC-hove,1777,Hovell Pile,AU,-38.328656,144.863997,2015-10-22T17:02:29+00:00,,,,,,
884,SSC-hrms,,Hermosillo,MX,29.09254717,-110.967215,2015-10-22T17:16:30+00:00,,,,,3067,
885,SSC-huahi,,Huahine island ,FR,-16.721563333,-151.032445833,2015-10-22T17:02:29+00:00,huahi,huah,,,,3172
886,SSC-huas,,Huasco,CL,-28.46082,-71.223832,2015-10-22T17:02:29+00:00,"['huas2', 'huas3']",huas,,,,
887,SSC-huat,,Huatulco,MX,15.7500556,-96.1168889,2015-10-22T17:02:29+00:00,"['huat', 'huat2']",huat,,,,
888,SSC-huel,1883,Huelva5,ES,37.13,-6.83,2015-10-22T17:02:29+00:00,huel,,,,"['1923', '3458']",2173
889,SSC-hull,1435,Hull,GB,53.733333,-0.35,2015-10-22T17:02:29+00:00,,,,,,
890,SSC-hullq,1965,Hull,KI,-4.483333,-172.166667,2015-10-22T17:02:29+00:00,,,,,,
891,SSC-humb,576,Humble Oil Platform,US,29.166667,-89.916667,2015-10-22T17:02:29+00:00,,,,,,
892,SSC-hupo,1923,Hupo,KR,36.6775,129.453333,2015-10-22T17:02:29+00:00,,,,,,
893,SSC-husu,659,Husum,DE,54.483333,9.066667,2015-10-22T17:02:29+00:00,,,,,,
894,SSC-hyde,,National Geophysical Research Institute,IN,17.41729927,78.55090332,2021-07-06T02:47:13+00:00,,,,,700,
895,SSC-iaix,2236,Ile d'Aix,FR,46.0074,-1.17424,2015-10-22T17:02:29+00:00,iaix,,,,3005,3004
896,SSC-ibiz,1932,Ibiza2,ES,38.916667,1.45,2015-10-22T17:02:29+00:00,ibiz,,,,942,2191
897,SSC-iclr,,Isla Clarion,MX,18.5338,-114.7227,2018-03-01T08:14:02+00:00,iclr,,,,,
898,SSC-iera,,Ierapetra,GR,35.0,25.74,2022-01-16T23:34:06+00:00,iera,,,,,
899,SSC-iglo,1419,Igloolik,CA,69.383333,-81.8,2015-10-22T17:02:29+00:00,,,,,,
900,SSC-igne,1926,Igneada,TR,41.883333,28.016667,2020-11-05T20:46:41+00:00,igne,,,,,
901,SSC-iisc,,Indian Institute Of Science,IS,13.02120018,77.57039642,2015-10-22T17:02:29+00:00,,,,,701,
902,SSC-ijmu,32,Ijmuiden,NL,52.462222,4.554722,2015-10-22T17:02:29+00:00,,,,,2238,2237
903,SSC-iler,2012,Ile Royale,FR,5.284444,-52.586944,2015-10-22T17:02:29+00:00,"['iler', 'iler2']",iler,,"['850', '851']","['3414', '714']","['1867', '3173']"
904,SSC-ilet,2243,Ilet La Mere,GF,4.893783,-52.190483,2015-10-22T17:02:29+00:00,,,,,,3174
905,SSC-ilfa,1214,Ilfracombe,GB,51.21,-4.11,2015-10-22T17:02:29+00:00,ilfa,,,,,
906,SSC-ilha,1974,Ilha Guaiba,BR,-23.0,-44.033333,2015-10-22T17:02:29+00:00,,,,,,
907,SSC-iloi,151,"Iloilo, Panay",PH,10.7,122.566667,2015-10-22T17:02:29+00:00,,,,,,
908,SSC-ilul,1820,Ilulissat,DK,69.21666,-51.1,2015-10-22T17:02:29+00:00,,,,298,,
909,SSC-imbi,"['1916', '542']",Imbituba,BR,-28.23,-48.65,2015-10-22T17:02:29+00:00,"['imbi', 'imbt']","['imbi', 'imbt']",351,718,2043,2349
910,SSC-immi,286,Immingham,GB,53.63,-0.19,2015-10-22T17:02:29+00:00,immi,,,,,
911,SSC-impr,"['108', '2078']",Imperia,IT,43.8769,8.0188,2015-10-22T17:23:54+00:00,"['IM01', 'im02', 'im02a']",im02,,,,
912,SSC-impz,,Imperatriz,BR,-5.49176562,-47.49723465,2015-10-22T17:02:29+00:00,,,,,3077,
913,SSC-imuj,2179,Isla Mujeres,MX,21.21666,-86.716667,2015-10-22T17:02:29+00:00,"['imuj', 'imuj2']",imuj,,,,
914,SSC-inav,,Isla Naval,CO,10.180556,-75.750278,2015-10-22T17:02:29+00:00,"['inav', 'inav2']",,,,,
915,SSC-ince,1300,Ince Point,AU,-10.508333,142.31,2015-10-22T17:02:29+00:00,,,,,,
916,SSC-inch,956,Incheon,KR,37.451944,126.592222,2015-10-22T17:02:29+00:00,,,,,"['2498', '2910']",2497
917,SSC-indi,1337,Indian River Inlet,US,38.61,-75.07,2015-10-22T17:02:29+00:00,,,,,,
918,SSC-inha,"['1997', '2226']",Inhambane,MZ,-23.91666,35.5,2015-10-22T17:02:29+00:00,inha,inha,10,900,2958,2795
919,SSC-inno,530,Innokentievka,RU,48.616667,140.15,2015-10-22T17:02:29+00:00,,,,,,
920,SSC-inou,1283,Inoucdjouac,CA,58.45,-78.1,2015-10-22T17:02:29+00:00,,,,,,
921,SSC-inve,944,Invergordon,GB,57.683333,-4.166667,2015-10-22T17:02:29+00:00,,,,,,
922,SSC-invk,,Inuvik,CA,68.3062,-133.527,2015-10-22T17:02:29+00:00,,,,,2420,
923,SSC-iqui,1963,Iquique,CL,-20.2045777778,-70.1478305555,2015-10-22T17:02:29+00:00,"['iqui', 'iqui2']",iqui,,,,
924,SSC-iquig,,Iquitos,PE,-3.767346,-73.26870857,2015-10-22T17:02:29+00:00,,,,,3088,
925,SSC-irak,"['2165', '634']",Iraklion,GR,35.348475,25.152692,2015-10-22T17:02:29+00:00,hrak,,,,,
926,SSC-irkj,,Irkutsk,RU,52.21900177,104.31600189,2015-10-22T17:02:29+00:00,,,,,"['2421', '702']",
927,SSC-isab,"['2209', '2210']",Isabel Segunda,PR,18.150278,-65.435,2015-10-22T17:02:29+00:00,isab,,,"['732', '733']",,
928,SSC-isabz,1909,Isabela De Sagua,CU,22.933333,-80.016667,2015-10-22T17:02:29+00:00,,,,,,
929,SSC-isac,734,Isachenko (Isachenko Ostrov),RU,77.15,89.2,2015-10-22T17:02:29+00:00,,,,,,
930,SSC-ishig,"['1411', '1671']",Ishigakijima,JP,24.333,124.15,2021-12-10T14:28:04+00:00,ishig,ishi,,365,3063,"['3061', '3062']"
931,SSC-iske,"['2020', '697']",Iskenderun,TR,36.616667,36.116667,2015-10-22T17:02:29+00:00,iske,,,,,
932,SSC-isla,"['1413', '1991']",Isla Guadalupe,MX,28.88333,-118.3,2015-10-22T17:02:29+00:00,,,160,36,2295,2296
933,SSC-islae,864,Isla Martin Garcia,AR,-34.183333,-58.25,2015-10-22T17:02:29+00:00,,,,,,
934,SSC-islaj,1772,Islay (Port Ellen),GB,55.627583,-6.189917,2015-10-22T17:02:29+00:00,,,,,,
935,SSC-ista,,Istanbul,TR,41.159839630127,29.074131011963,2020-11-05T21:03:09+00:00,ista,,,,,
936,SSC-itap,,Itaparica,BR,-12.86666,-38.68333,2015-10-22T17:02:29+00:00,,,196,,,
937,SSC-itea,,Itea,GR,38.43,22.42,2022-01-16T23:34:59+00:00,itea,,,,,
938,SSC-itit,2248,Isole Tremiti,IT,42.118880555556,15.501566666667,2015-10-22T17:31:15+00:00,IT45,,,,,
939,SSC-itoi,"['1343', '876']",Itoi,JP,34.966667,139.116667,2015-10-22T17:23:57+00:00,,,,,784,"['2126', '2760']"
940,SSC-izuh,"['1586', '661']",Izuhara,JP,34.2,129.3,2015-10-22T17:02:29+00:00,,,,,,
941,SSC-izve,728,Izvestia Tsik (Izvestia Tsik Ostrova),RU,75.95,82.95,2015-10-22T17:02:29+00:00,,,,,,
942,SSC-jaba,,Jabiru Au043,AU,-12.65880013,132.89399719,2015-10-22T17:24:02+00:00,,,,,704,
943,SSC-jaca,,Jacamel,HT,18.230958,-72.535388,2015-10-22T17:02:29+00:00,jaca,jaca,,,,
944,SSC-jack,1882,Jackson Bay,NZ,-43.9733,168.6161,2015-10-22T17:02:29+00:00,jack,"['jack', 'jbay']",,403,,
945,SSC-jacks,716,Jacksonville,US,30.35,-81.616667,2015-10-22T17:02:29+00:00,,,,,,
946,SSC-jaff,778,Jaffa,IL,32.05,34.75,2015-10-22T17:02:29+00:00,,,,,,
947,SSC-jamu,278,Jamuan,ID,-6.966667,112.75,2015-10-22T17:02:29+00:00,,,,,,
948,SSC-jang,2042,Janghang,KR,36.006944,126.687778,2015-10-22T17:02:29+00:00,,,,,,
949,SSC-janm,1382,Jan Mayen Island,NO,70.91666,-8.71666,2015-10-22T17:02:29+00:00,,,230,,,
950,SSC-jarv,,Jarvis,US,-0.38333,-160.03333,2015-10-22T17:02:29+00:00,,,,45,,
951,SSC-jask,1899,Jask,IR,25.63,57.77,2015-10-22T17:02:29+00:00,"['jask', 'jask2']",jask,,126,2565,2564
952,SSC-jast,382,Jastarnia,PL,54.7,18.683333,2015-10-22T17:02:29+00:00,,,,,,
953,SSC-jebe,1056,Jebel Dhanna,AE,24.183333,52.633333,2015-10-22T17:02:29+00:00,,,,,,
954,SSC-jeju,1066,Jeju,KR,33.5275,126.543056,2015-10-22T17:02:29+00:00,,,,,2912,2911
955,SSC-jers,"['1795', '494', '694']",Jersey,GB,49.18,-2.12,2015-10-22T17:02:29+00:00,jers,,,,,
956,SSC-jerv,1307,Jervis Bay,AU,-35.116667,150.733333,2015-10-22T17:02:29+00:00,,,,,,
957,SSC-jind,2043,Jindo,KR,34.377778,126.308333,2015-10-22T17:02:29+00:00,,,,,,
958,SSC-john,598,Johnston Island,US,16.739,-169.5233,2015-10-22T17:02:29+00:00,john,john,109,52,,2908
959,SSC-joho,,Johor Baharu,MY,1.46666,103.8,2015-10-22T17:02:29+00:00,,,,321,,2645
960,SSC-jolo,260,"Jolo, Sulu",PH,6.06666,121.0,2015-10-22T17:02:29+00:00,,,70,373,,2823
961,SSC-joss,1971,Jossingford,NO,58.333333,6.366667,2015-10-22T17:02:29+00:00,,,,,,
962,SSC-joze,,Jozefoslaw,PL,52.0862999,21.03319931,2015-10-22T17:02:29+00:00,,,,,705,
963,SSC-jplm,,Pasadena,US,34.20481944,-118.173225,2015-10-22T17:02:29+00:00,,,,,2422,
964,SSC-jrmi,,Jeremie,HT,18.643,-74.11,2022-01-16T23:36:13+00:00,jrmi,jrmi,,,,
965,SSC-jsnj,,Ship John Shoal,US,39.305,-75.375,2015-10-22T17:02:29+00:00,,jsnj,,,,
966,SSC-juan,"['1461', '1644', '1664', '904']",Juan Fernandez,CL,-33.617,-78.825,2015-10-22T17:02:29+00:00,"['juan', 'juan2']",juan,176,21,,2856
967,SSC-juay,1509,Juaymah Pier,SA,26.866667,49.9,2015-10-22T17:02:29+00:00,,,,,,
968,SSC-june,405,Juneau,US,58.2983,-134.4117,2015-10-22T17:02:29+00:00,june,june,,,2681,2680
969,SSC-jung,18,Jungfrusund,FI,59.95,22.366667,2015-10-22T17:02:29+00:00,,,,,,
970,SSC-juro,1275,Jurong,SG,1.3,103.716667,2015-10-22T17:02:29+00:00,,,,,,
971,SSC-jute,,Juten,SE,58.634167,16.324722,2022-01-16T23:36:32+00:00,jute,,,,,
972,SSC-kabe,45,Kabelvag,NO,68.216667,14.483333,2015-10-22T17:02:29+00:00,,,,,,
973,SSC-kabr,254,Kabret,EG,30.266667,32.5,2015-10-22T17:02:29+00:00,,,,,,
974,SSC-kaci,,Kaciveli,UA,44.416,34.05,2015-10-22T17:02:29+00:00,kaci,,,,,
975,SSC-kaga,,Kangia North,GL,69.222301,-49.814629,2015-10-22T17:02:29+00:00,,,,,2455,
976,SSC-kago,"['1319', '868']",Kagoshimai,JP,31.6,130.566667,2015-10-22T17:02:29+00:00,,,,,,
977,SSC-kahu,521,Kahului,US,20.898,-156.472,2015-10-22T17:02:29+00:00,"['kahu', 'kahu2']",kahu,,59,,
978,SSC-kain,701,Kainan,JP,34.144167,135.191389,2015-10-22T17:02:29+00:00,,,,,788,"['2309', '2757']"
979,SSC-kait,,Kaikoura,NZ,-42.4129,173.7028,2015-10-22T17:02:29+00:00,kait,kait,,,,
980,SSC-kaka,,Kalix Karlsborg,SE,65.788889,23.303333,2022-01-16T23:37:25+00:00,kaka,,,,,
981,SSC-kala,411,Kalamata,GR,37.021533,22.109833,2015-10-22T17:02:29+00:00,kala,,,,,
982,SSC-kali,289,Kaliningrad,RU,54.95,20.21666,2015-10-22T17:02:29+00:00,,,97,,,2833
983,SSC-kalit,2101,Kalix,SE,65.696944,23.096111,2021-10-18T15:05:29+00:00,kalit,,,,,
984,SSC-kalm,,Kalmar,SE,56.658889,16.378333,2022-01-16T23:37:36+00:00,kalm,,,,,
985,SSC-kalt,,Kalathos,GR,36.11,28.07,2022-01-16T23:38:04+00:00,kalt,,,,,
986,SSC-kama,"['1346', '715']",Kamaisi,JP,39.266667,141.9,2015-10-22T17:02:29+00:00,,,,,,
987,SSC-kami,"['1440', '773']",Kaminato,JP,33.133333,139.816667,2015-10-22T17:02:29+00:00,,,,,,
988,SSC-kand,596,Kandla,IN,23.016667,70.216667,2015-10-22T17:02:29+00:00,,,,,,
989,SSC-kang,1869,Kangan,IR,27.833333,52.05,2015-10-22T17:02:29+00:00,,,,,,
990,SSC-kanm,934,Kanmen,CN,28.08333,121.28333,2015-10-22T17:02:29+00:00,,,94,632,,2832
991,SSC-kant,"['1329', '575']",Kanton,KI,-2.801,-171.718,2015-10-22T17:02:29+00:00,kant,kant,145,13,,2847
992,SSC-kaoh,"['1356', '152']",Kaohsiung,CN,22.61666,120.28333,2015-10-22T17:02:29+00:00,,,,340,,
993,SSC-kapi,1473,Kapingamarangi,FM,1.0779583,154.8066861,2015-10-22T17:02:29+00:00,kapi,kapi,117,29,,2841
994,SSC-kaps,,Kapsali,GR,36.14,23.0,2022-01-16T23:38:31+00:00,kaps,,,,,
995,SSC-kara,204,Karachi,PK,24.8117,66.975,2015-10-22T17:02:29+00:00,kara,kara,30,147,,2802
996,SSC-kari,1318,Kariya,JP,33.473056,129.849167,2015-10-22T17:02:29+00:00,,,,,792,2123
997,SSC-karl,,Karlshamn,SE,56.154167,14.821389,2022-01-16T23:38:57+00:00,karl,,,,,
998,SSC-karr,,Karratha Au013,AU,-20.98139954,117.09700012,2015-10-22T17:02:29+00:00,,,,,706,
999,SSC-kars,"['1021', '406']",Karsiyakaizmir,TR,38.4,27.166667,2015-10-22T17:02:29+00:00,,,,,,
1000,SSC-karsj,1206,Karsibori,PL,53.85,14.283333,2015-10-22T17:02:29+00:00,,,,,,
1001,SSC-karu,"['1657', '835']",Karumba,AU,-17.5,140.833333,2015-10-22T17:02:29+00:00,,,,,,
1002,SSC-karw,1273,Karwar,IN,14.8,74.116667,2015-10-22T17:02:29+00:00,,,,,,
1003,SSC-kash,753,Kashiwazaki,JP,37.356667,138.508333,2015-10-22T17:02:29+00:00,,,,,781,2307
1004,SSC-kask,285,Kaskinen / Kasko,FI,62.34395,21.214833,2015-10-22T17:02:29+00:00,,,,,,
1005,SSC-kast,,Kasteli,GR,35.514,23.637,2015-10-22T17:02:29+00:00,kast,kast,,,,
1006,SSC-kata,1240,Katakolo,GR,37.64045,21.319233,2015-10-22T17:02:29+00:00,kata,,,,,
1007,SSC-kats,1191,Katsuura,JP,35.129444,140.249444,2015-10-22T17:02:29+00:00,,,,,778,2115
1008,SSC-kaum,,Kaumalapau,US,20.78,-156.9,2015-10-22T17:02:29+00:00,kaum,kaum,,548,,
1009,SSC-kava,375,Kavalla,GR,40.934639,24.412133,2015-10-22T17:02:29+00:00,,,,,,
1010,SSC-kavi,"['1608', '1615']",Kavieng,PG,-2.58333,150.8,2015-10-22T17:02:29+00:00,,,,68,,
1011,SSC-kawa,2128,Kawaihae,US,20.036,-155.832,2015-10-22T17:02:29+00:00,"['kawa', 'kawa2']",kawa,,552,,
1012,SSC-kawaq,1516,Kawasaki,JP,35.5,139.766667,2015-10-22T17:02:29+00:00,,,,,,
1013,SSC-kbhv,82,Kobenhavn,DK,55.705,12.6,2015-10-22T17:25:07+00:00,,,,,644,2242
1014,SSC-kbug,,Koge Bugt,GL,65.143681,-41.157543,2015-10-22T17:02:29+00:00,,,,,2473,
1015,SSC-keel,"['153', '545']",Keelung,CN,25.15,121.75,2015-10-22T17:02:29+00:00,,,,341,,
1016,SSC-kela,1591,Kelang,MY,3.05,101.36666,2015-10-22T17:02:29+00:00,,,,140,,
1017,SSC-keli,1593,Tanjung Keling,MY,2.21666,102.15,2015-10-22T17:02:29+00:00,,,,141,3375,3376
1018,SSC-kels,1826,Kelsey Bay,CA,50.4,-125.966667,2015-10-22T17:02:29+00:00,,,,,,
1019,SSC-kelt,,"Kelso, Longview",US,46.105,-122.95333,2015-10-22T17:02:29+00:00,,,,,707,2360
1020,SSC-kely,,Kellyville (kangerlussuaq),GL,66.98739624,-50.94480133,2015-10-22T17:02:29+00:00,,,,,708,
1021,SSC-kemi,229,Kemi,FI,65.673367,24.51525,2015-10-22T17:02:29+00:00,,,,,,
1022,SSC-kepo,896,King Edward Point,GB,-54.28,-36.5,2015-10-22T17:02:29+00:00,"['kepo', 'kepo1']",kepo,187,,3411,2861
1023,SSC-kerg,1849,Kerguelen Island,FR,-49.345,70.22,2015-10-22T17:02:29+00:00,"['kerg', 'kerg2']",kerg,23,180,"['3211', '3386', '710']",1780
1024,SSC-ketc,225,Ketchikan,US,55.3333,-131.625,2015-10-22T17:02:29+00:00,ketc,ketc,,571,"['2686', '2687']",2685
1025,SSC-keti,,Keti Bandar,PK,24.13,67.43,2016-02-12T12:35:57+00:00,keba,,,,,
1026,SSC-kgak,,King Cove,US,55.0594,-162.3236,2015-10-22T17:02:29+00:00,kgak,kgak,,,,
1027,SSC-kgni,,Koganei,JP,35.71034167,139.48812222,2015-10-22T17:02:29+00:00,,,,,2423,
1028,SSC-kgny,362,Kings_Point,US,40.81,-73.77,2015-10-22T17:02:29+00:00,,kgny,,,3314,3313
1029,SSC-khaj,,Khabarovsk,RU,48.52145556,135.04615278,2015-10-22T17:02:29+00:00,,,,,2424,
1030,SSC-khal,,Khal #10,BD,22.26666,91.81666,2015-10-22T17:02:29+00:00,,,,135,,
1031,SSC-khalo,"['1237', '1441']",Khalkis South,GR,38.460889,23.589458,2015-10-22T17:02:29+00:00,,,,,,
1032,SSC-khep,1454,Khepupara,BD,21.83333,89.83333,2015-10-22T17:02:29+00:00,,,,139,,
1033,SSC-khio,408,Khios,GR,38.371514,26.141189,2015-10-22T17:02:29+00:00,,,,,,
1034,SSC-khol,529,Kholmsk,RU,47.050556,142.043889,2015-10-22T17:02:29+00:00,khol,khol,,,,
1035,SSC-kidd,"['369', '48']",Kidderpore,IN,22.533333,88.333333,2015-10-22T17:02:29+00:00,,,,,,
1036,SSC-kiel,,LT Kiel,DE,54.499722,10.274722,2015-10-22T17:02:29+00:00,kiel,,,,,
1037,SSC-kielp,789,Kiel-holtenau,DE,54.372222,10.156944,2015-10-22T17:02:29+00:00,,,,,"['2025', '2956']",2563
1038,SSC-kigi,642,Kigiliah,RU,73.333333,139.866667,2015-10-22T17:02:29+00:00,,,,,,
1039,SSC-king,244,Kingscote,AU,-35.666667,137.633333,2015-10-22T17:02:29+00:00,,,,,,
1040,SSC-kingr,515,Kingston,AU,-36.833333,139.85,2015-10-22T17:02:29+00:00,,,,,,
1041,SSC-kinl,1775,Kinlochbervie,GB,58.46,-5.05,2015-10-22T17:02:29+00:00,kinl,,,,3250,3249
1042,SSC-kirn,,Kiruna,SE,67.87760162,21.06019974,2015-10-22T17:34:51+00:00,,,,,920,
1043,SSC-kitu,,"Kitab, Uzbekistan",UZ,39.13999939,66.87999725,2015-10-22T17:28:45+00:00,,,,,712,
1044,SSC-kjol,398,Kjolsdal,NO,61.916667,5.633333,2015-10-22T17:02:29+00:00,,,,,,
1045,SSC-klag,330,Klagshamn,SE,55.522222,12.893611,2015-10-22T17:02:29+00:00,klag,,,,,
1046,SSC-klai,118,Klaipeda,LT,55.7,21.133333,2015-10-22T17:02:29+00:00,,,,,943,2370
1047,SSC-kmor,,Kap Morton,GL,81.252714,-63.527393,2015-10-22T17:02:29+00:00,,,,,2467,
1048,SSC-kngb,"['1549', '1557']",King Bay,AU,-20.623611,116.749056,2015-10-22T17:06:20+00:00,,,,,,
1049,SSC-knot,,Knock,DE,53.32717156,7.03068299,2015-10-22T17:02:29+00:00,,,,,2529,2530
1050,SSC-knys,950,Knysna,ZA,-34.049444,23.045556,2016-06-30T13:20:11+00:00,,,,186,,
1051,SSC-kobb,63,Kobbaklintar,AX,60.033333,19.883333,2015-10-22T17:02:29+00:00,,,,,,
1052,SSC-kobe,"['1790', '846']",Kobe,JP,34.683333,135.183333,2015-10-22T17:25:14+00:00,,,,,,
1053,SSC-koch,"['1184', '1540', '1567', '628']",Kochi,JP,33.5,133.566667,2015-10-22T17:02:29+00:00,,,,,,
1054,SSC-kodi,"['1179', '567']",Kodiak Island,US,57.7317,-152.512,2015-10-22T17:02:29+00:00,"['kodi', 'kodi2']","['kodb', 'kodi']",,39,"['1882', '2670', '2975', '2976']","['2377', '2766']"
1055,SSC-kokb,,Kokee Park Geophysical Observatory,US,22.12630081,-159.66499329,2015-10-22T17:02:29+00:00,,,,,713,
1056,SSC-kola,174,Ko Lak,TH,11.78333,99.81666,2015-10-22T17:02:29+00:00,,,39,328,2086,2448
1057,SSC-kolaf,1689,Ko Lau Wan,HK,22.466667,114.366667,2015-10-22T17:02:29+00:00,,,,,,
1058,SSC-koli,"['1601', '283', '309']","Kolinamil, Jakarta",ID,-6.10667,106.89083,2015-10-22T17:02:29+00:00,"['koli', 'koli2']",koli,,161,,
1059,SSC-kolk,60,Kolkasrags,LV,57.8,22.633333,2015-10-22T17:02:29+00:00,,,,,,
1060,SSC-kolo,643,Kolobrzeg,PL,54.183333,15.55,2015-10-22T17:02:29+00:00,,,,,,
1061,SSC-kolu,621,Koluchin,RU,67.483333,-174.65,2015-10-22T17:02:29+00:00,,,,,,
1062,SSC-koma,809,Komatsushima,JP,34.009167,134.587778,2015-10-22T17:02:29+00:00,,,,,,
1063,SSC-komak,1792,Ko Mattaphon,TH,10.45,99.25,2015-10-22T17:02:29+00:00,,,,,,
1064,SSC-komi,,Ko Miang,TH,8.55,97.6333,2015-10-22T17:02:29+00:00,komi,komi,,118,,
1065,SSC-kool,1581,Koolan Island,AU,-16.133333,123.733333,2015-10-22T17:02:29+00:00,,,,,,
1066,SSC-koro,,Koroni,GR,36.8,21.96,2016-05-01T21:13:28+00:00,koro,koro,,,,
1067,SSC-kors,,Korsakov,RU,46.633333,142.766667,2015-10-22T17:02:29+00:00,kors,kors,,,,
1068,SSC-korsd,113,Korsor,DK,55.332222,11.142222,2015-10-22T17:02:29+00:00,,,,,,
